NM_001303270	PB2015.1479.4	81.579	228	41	1	2393	2619	2382	2609	1.00e-45	187
NM_001303270	PB2015.1479.5	81.579	228	41	1	2393	2619	2115	2342	1.00e-45	187
NM_001303270	PB2015.1479.6	81.579	228	41	1	2393	2619	2177	2404	1.00e-45	187
NM_001135662	PB2015.1479.7	100.000	612	0	0	1	612	228	839	0.0	1131
NM_001303270	PB2015.1479.1	81.579	228	41	1	2393	2619	2623	2850	1.00e-45	187
NM_001303270	PB2015.1479.2	81.579	228	41	1	2393	2619	2351	2578	1.00e-45	187
NM_001303270	PB2015.1479.3	81.579	228	41	1	2393	2619	2323	2550	1.00e-45	187
NM_024323	PB2015.8042.1	99.943	1763	0	1	1	1763	52	1813	0.0	3249
NM_173084	PB2015.11717.3	100.000	587	0	0	1	587	158	744	0.0	1085
NM_013233	PB2015.9490.1	100.000	603	0	0	1036	1638	1	603	0.0	1114
NM_001135662	PB2015.1479.8	100.000	236	0	0	377	612	194	429	2.04e-121	436
NM_001135662	PB2015.1479.9	100.000	489	0	0	124	612	111	599	0.0	904
NM_001722	PB2015.15096.2	100.000	1197	0	0	1	1197	78	1274	0.0	2211
NM_001722	PB2015.15096.1	99.916	1197	0	1	1	1197	58	1253	0.0	2204
NM_001618	PB2015.1589.5	99.923	1293	1	0	1	1293	173	1465	0.0	2383
NM_001352267	PB2015.3317.4	99.828	1161	1	1	1	1161	347	1506	0.0	2132
NM_004698	PB2015.1008.2	100.000	520	0	0	1533	2052	1	520	0.0	961
NM_001352267	PB2015.3317.1	99.914	1161	1	0	1	1161	389	1549	0.0	2139
NM_001618	PB2015.1589.6	100.000	670	0	0	1	670	199	868	0.0	1238
NM_001352267	PB2015.3317.3	99.881	843	1	0	1	843	377	1219	0.0	1552
NM_001352267	PB2015.3317.2	99.656	1164	0	4	1	1161	117	1279	0.0	2124
NM_001346167	PB2015.6647.2	100.000	1044	0	0	1	1044	1462	2505	0.0	1929
NM_018009	PB2015.3280.1	99.479	1343	7	0	65	1407	146	1488	0.0	2442
NM_024299	PB2015.10369.1	100.000	290	0	0	56	345	144	433	1.07e-151	536
NM_017761	PB2015.224.3	100.000	420	0	0	1	420	1565	1984	0.0	776
NM_024299	PB2015.10369.3	100.000	291	0	0	55	345	273	563	2.97e-152	538
NM_001346167	PB2015.6647.3	100.000	973	0	0	55	1027	258	1230	0.0	1797
NM_003878	PB2015.15258.2	100.000	697	0	0	1	697	38	734	0.0	1288
NM_003878	PB2015.15258.1	100.000	957	0	0	1	957	99	1055	0.0	1768
NM_015891	PB2015.13950.3	99.775	1335	0	3	406	1740	295	1626	0.0	2446
NM_001256416	PB2015.154.12	95.652	138	5	1	1	137	361	498	7.01e-56	220
NM_001256416	PB2015.154.13	95.000	140	7	0	1	140	362	501	7.01e-56	220
NM_001256417	PB2015.154.10	96.269	134	5	0	1	134	177	310	6.35e-56	220
NM_001256417	PB2015.154.14	96.241	133	5	0	1	133	354	486	2.28e-55	219
NM_001618	PB2015.1589.3	99.936	1556	1	0	1	1556	163	1718	0.0	2868
NM_000336	PB2015.5962.1	99.948	1923	1	0	1	1923	186	2108	0.0	3546
NM_000336	PB2015.5962.3	100.000	772	0	0	1152	1923	249	1020	0.0	1426
NM_000336	PB2015.5962.2	99.809	1045	1	1	1	1045	149	1192	0.0	1917
NM_000336	PB2015.5962.5	100.000	461	0	0	1463	1923	106	566	0.0	852
NM_000336	PB2015.5962.4	100.000	774	0	0	1150	1923	139	912	0.0	1430
NM_001321645	PB2015.8409.4	99.670	2124	7	0	1	2124	257	2380	0.0	3884
NM_001321645	PB2015.8409.5	99.630	1891	7	0	234	2124	1	1891	0.0	3454
NM_001321645	PB2015.8409.2	99.623	2124	8	0	1	2124	271	2394	0.0	3879
NM_001321645	PB2015.8409.3	99.706	1360	4	0	765	2124	684	2043	0.0	2490
NM_004572	PB2015.8409.1	95.050	101	5	0	1412	1512	1286	1386	2.21e-37	159
NM_002811	PB2015.6294.4	100.000	530	0	0	1	530	107	636	0.0	979
NM_002811	PB2015.6294.5	100.000	74	0	0	1	74	116	189	3.75e-31	137
NM_002811	PB2015.6294.6	100.000	869	0	0	74	942	351	1219	0.0	1605
NM_001303270	PB2015.4438.1	80.734	218	41	1	2403	2619	309	526	3.63e-40	169
NM_002811	PB2015.6294.1	99.462	929	0	4	51	975	114	1041	0.0	1683
NM_002811	PB2015.6294.2	100.000	975	0	0	1	975	124	1098	0.0	1801
NM_002811	PB2015.6294.3	100.000	618	0	0	358	975	966	1583	0.0	1142
NM_001198719	PB2015.16392.11	100.000	976	0	0	435	1410	7	982	0.0	1803
NM_002893	PB2015.16392.10	100.000	758	0	0	1	758	228	985	0.0	1400
NM_002893	PB2015.16392.13	100.000	332	0	0	1	332	222	553	1.87e-174	614
NM_002893	PB2015.16392.12	100.000	758	0	0	1	758	299	1056	0.0	1400
NM_001330669	PB2015.777.5	100.000	1249	0	0	1	1249	80	1328	0.0	2307
NM_001352821	PB2015.4999.1	99.880	834	0	1	238	1071	363	1195	0.0	1533
NM_001352821	PB2015.4999.2	99.761	836	2	0	236	1071	30	865	0.0	1533
NM_001352820	PB2015.4999.3	99.860	714	1	0	1	714	439	1152	0.0	1314
NM_001352821	PB2015.4999.4	99.760	835	2	0	237	1071	959	1793	0.0	1531
NM_001288726	PB2015.16574.1	87.597	258	29	3	1142	1397	78	334	9.74e-79	296
NM_001007090	PB2015.15070.1	99.688	961	0	3	1	960	111	1069	0.0	1755
NM_004839	PB2015.5547.2	99.903	1032	1	0	1	1032	82	1113	0.0	1901
NM_004839	PB2015.5547.1	99.846	648	1	0	385	1032	264	911	0.0	1192
NM_152655	PB2015.13512.4	97.059	34	1	0	1872	1905	574	607	6.70e-07	58.4
NM_152655	PB2015.13512.1	97.059	34	1	0	1872	1905	715	748	6.70e-07	58.4
NM_001023560	PB2015.13512.2	100.000	1440	0	0	1	1440	134	1573	0.0	2660
NM_001023560	PB2015.13512.3	100.000	1339	0	0	102	1440	159	1497	0.0	2473
NM_000044	PB2015.16542.1	99.853	1358	0	2	1406	2763	135	1490	0.0	2495
NM_000044	PB2015.16542.2	100.000	723	0	0	1811	2533	1	723	0.0	1336
NM_017843	PB2015.15046.1	91.358	81	6	1	506	586	731	810	5.26e-23	110
NM_001098614	PB2015.3449.1	100.000	538	0	0	1569	2106	8	545	0.0	994
NM_001303270	PB2015.1791.1	81.659	229	40	2	2392	2619	420	647	2.78e-46	189
NM_001308185	PB2015.11705.1	99.767	1288	0	3	1	1287	59	1344	0.0	2359
NM_020307	PB2015.11705.2	100.000	1581	0	0	1	1581	59	1639	0.0	2920
NM_020307	PB2015.11705.3	99.890	908	1	0	674	1581	5011	5918	0.0	1672
NM_020307	PB2015.11705.4	99.909	1094	0	1	489	1581	619	1712	0.0	2013
NM_020307	PB2015.11705.5	100.000	673	0	0	3	675	24	696	0.0	1243
NM_020307	PB2015.11705.6	100.000	908	0	0	674	1581	1542	2449	0.0	1677
NM_020307	PB2015.11705.7	100.000	349	0	0	1233	1581	693	1041	0.0	645
NM_020307	PB2015.11705.8	99.890	909	0	1	674	1581	2425	3333	0.0	1672
NM_020307	PB2015.11705.9	99.890	908	1	0	674	1581	2349	3256	0.0	1672
NM_021222	PB2015.1030.1	99.927	1362	1	0	1	1362	215	1576	0.0	2510
NM_003161	PB2015.7144.2	100.000	322	0	0	1257	1578	1	322	8.41e-169	595
NM_003161	PB2015.7144.1	98.851	87	0	1	1492	1578	6	91	6.08e-36	154
NM_021222	PB2015.1030.2	99.763	844	1	1	520	1362	350	1193	0.0	1546
NM_021222	PB2015.1030.5	99.903	1027	1	0	336	1362	350	1376	0.0	1892
NM_021222	PB2015.1030.4	99.854	685	1	0	678	1362	347	1031	0.0	1260
NM_021222	PB2015.1030.7	99.767	430	1	0	933	1362	1033	1462	0.0	789
NM_021222	PB2015.1030.6	99.912	1142	1	0	221	1362	341	1482	0.0	2104
NM_021222	PB2015.1030.9	100.000	933	0	0	1	933	177	1109	0.0	1724
NM_001303242	PB2015.1030.8	100.000	205	0	0	131	335	870	1074	6.99e-104	379
NM_001174071	PB2015.12855.1	100.000	1239	0	0	1	1239	130	1368	0.0	2289
NM_001174072	PB2015.12855.3	99.884	859	0	1	1	859	131	988	0.0	1580
NM_001174072	PB2015.12855.2	99.928	1387	0	1	1	1386	148	1534	0.0	2555
NM_001354045	PB2015.12855.4	80.864	162	22	8	1791	1950	6	160	2.75e-25	119
NM_004436	PB2015.1020.2	100.000	311	0	0	56	366	81	391	2.41e-163	575
NM_004436	PB2015.1020.3	100.000	366	0	0	1	366	167	532	0.0	676
NM_004436	PB2015.1020.1	98.387	372	0	1	1	366	148	519	0.0	649
NM_001270408	PB2015.1020.6	95.522	67	3	0	867	933	922	988	2.83e-22	108
NM_207042	PB2015.1020.4	100.000	414	0	0	1	414	109	522	0.0	765
NM_004436	PB2015.1020.5	100.000	350	0	0	1	350	60	409	0.0	647
NM_006460	PB2015.6946.1	100.000	1080	0	0	1	1080	497	1576	0.0	1995
NM_001008660	PB2015.3036.11	99.921	1259	0	1	1	1258	343	1601	0.0	2318
NM_001008660	PB2015.3036.10	100.000	818	0	0	1016	1833	6	823	0.0	1511
NM_001008660	PB2015.3036.13	100.000	471	0	0	1363	1833	4	474	0.0	870
NM_001008660	PB2015.3036.12	99.306	576	1	3	1258	1833	156	728	0.0	1038
NM_001143787	PB2015.9049.1	88.112	143	17	0	1113	1255	322	464	4.98e-41	171
NM_001252613	PB2015.9049.2	99.867	1503	2	0	2286	3788	6	1508	0.0	2765
NM_170725	PB2015.1698.1	100.000	1779	0	0	1	1779	153	1931	0.0	3286
NM_170725	PB2015.1698.3	99.908	1087	0	1	693	1779	196	1281	0.0	2001
NM_170725	PB2015.1698.2	100.000	1088	0	0	692	1779	162	1249	0.0	2010
NM_002268	PB2015.11719.1	100.000	1566	0	0	1	1566	293	1858	0.0	2892
NM_002074	PB2015.40.7	100.000	529	0	0	495	1023	1	529	0.0	977
NM_004270	PB2015.13198.2	100.000	702	0	0	1	702	444	1145	0.0	1297
NM_004270	PB2015.13198.3	100.000	702	0	0	1	702	64	765	0.0	1297
NM_004270	PB2015.13198.1	100.000	702	0	0	1	702	63	764	0.0	1297
NM_001282538	PB2015.40.6	100.000	111	0	0	613	723	1	111	7.45e-52	206
NM_001001701	PB2015.12330.1	100.000	201	0	0	1	201	172	372	1.76e-102	372
NM_001302545	PB2015.9720.1	99.771	1308	0	1	1	1308	116	1420	0.0	2396
NM_012099	PB2015.8437.3	100.000	978	0	0	1	978	28	1005	0.0	1807
NM_001302545	PB2015.9720.2	100.000	429	0	0	880	1308	1	429	0.0	793
NM_001300951	PB2015.947.1	92.771	83	6	0	3396	3478	1206	1288	1.37e-25	121
NM_003124	PB2015.9055.2	100.000	483	0	0	304	786	900	1382	0.0	893
NM_203499	PB2015.7289.2	100.000	2817	0	0	1	2817	204	3020	0.0	5203
NM_017912	PB2015.12233.2	99.966	2938	1	0	132	3069	3	2940	0.0	5421
NM_001165136	PB2015.12233.1	99.932	1470	1	0	360	1829	212	1681	0.0	2710
NM_004651	PB2015.16461.3	100.000	850	0	0	1701	2550	6	855	0.0	1570
NM_004651	PB2015.16461.4	100.000	643	0	0	1908	2550	6	648	0.0	1188
NM_001079514	PB2015.5817.1	99.810	1579	1	2	1829	3405	1	1579	0.0	2898
NM_001079514	PB2015.5817.2	100.000	56	0	0	3350	3405	1	56	1.35e-20	104
NM_001353026	PB2015.13225.1	97.015	134	3	1	331	463	1673	1806	5.60e-57	224
NM_001278202	PB2015.768.2	100.000	954	0	0	340	1293	1020	1973	0.0	1762
NM_001048210	PB2015.768.1	99.735	756	0	2	903	1656	1	756	0.0	1384
NM_006832	PB2015.4673.4	100.000	438	0	0	1	438	265	702	0.0	809
NM_006832	PB2015.4673.3	100.000	732	0	0	1	732	164	895	0.0	1352
NM_001134999	PB2015.4673.2	98.641	1545	0	1	520	2064	6	1529	0.0	2717
NM_001134999	PB2015.4673.1	98.934	2064	1	1	1	2064	124	2166	0.0	3670
NM_001199455	PB2015.8438.3	90.196	102	10	0	1847	1948	2674	2775	1.27e-29	134
NM_001284388	PB2015.2256.10	100.000	858	0	0	1	858	17	874	0.0	1585
NM_001282197	PB2015.1898.1	92.063	63	5	0	616	678	156	218	1.16e-16	89.8
NM_001324119	PB2015.13200.1	78.569	2949	599	32	922	3856	1	2930	0.0	1914
NM_005146	PB2015.2816.1	99.958	2403	1	0	1	2403	62	2464	0.0	4433
NM_001286632	PB2015.4381.1	99.929	1408	0	1	1455	2862	5	1411	0.0	2593
NM_001305102	PB2015.13670.6	100.000	1014	0	0	385	1398	6	1019	0.0	1873
NM_001305102	PB2015.13670.5	100.000	447	0	0	952	1398	73	519	0.0	826
NM_001305102	PB2015.13670.4	100.000	892	0	0	507	1398	4	895	0.0	1648
NM_001305102	PB2015.13670.3	100.000	1267	0	0	1	1267	284	1550	0.0	2340
NM_001305102	PB2015.13670.2	100.000	229	0	0	1170	1398	274	502	3.71e-117	424
NM_001305102	PB2015.13670.1	100.000	1398	0	0	1	1398	273	1670	0.0	2582
NM_021129	PB2015.13239.1	100.000	832	0	0	39	870	6	837	0.0	1537
NM_020651	PB2015.8998.1	99.841	1257	2	0	1	1257	384	1640	0.0	2311
NM_001184740	PB2015.2912.20	100.000	791	0	0	1	791	324	1114	0.0	1461
NM_005231	PB2015.2912.21	99.867	754	1	0	900	1653	4646	5399	0.0	1387
NM_138565	PB2015.2912.22	97.472	1543	37	2	1	1542	65	1606	0.0	2632
NM_005231	PB2015.2912.23	99.940	1653	1	0	1	1653	18	1670	0.0	3048
NM_007104	PB2015.13657.6	100.000	654	0	0	1	654	32	685	0.0	1208
NM_007104	PB2015.13657.7	100.000	345	0	0	310	654	1780	2124	0.0	638
NM_007104	PB2015.13657.4	100.000	496	0	0	159	654	742	1237	0.0	917
NM_007104	PB2015.13657.5	100.000	651	0	0	4	654	400	1050	0.0	1203
NM_007104	PB2015.13657.2	100.000	496	0	0	159	654	546	1041	0.0	917
NM_007104	PB2015.13657.3	100.000	345	0	0	310	654	1349	1693	0.0	638
NM_007104	PB2015.13657.1	100.000	494	0	0	161	654	455	948	0.0	913
NM_007104	PB2015.13657.8	100.000	651	0	0	4	654	238	888	0.0	1203
NM_007104	PB2015.13657.9	100.000	345	0	0	310	654	1706	2050	0.0	638
NM_005626	PB2015.301.1	99.798	1485	3	0	1	1485	205	1689	0.0	2726
NM_001085365	PB2015.9378.2	99.060	319	2	1	2	320	24	341	4.12e-162	571
NM_020236	PB2015.12198.1	100.000	978	0	0	1	978	124	1101	0.0	1807
NM_020236	PB2015.12198.3	99.895	952	0	1	28	978	151	1102	0.0	1751
NM_020236	PB2015.12198.2	100.000	578	0	0	401	978	539	1116	0.0	1068
NM_002013	PB2015.4628.3	100.000	492	0	0	184	675	123	614	0.0	909
NM_002013	PB2015.4628.2	100.000	568	0	0	108	675	1593	2160	0.0	1050
NM_002013	PB2015.4628.1	100.000	675	0	0	1	675	18	692	0.0	1247
NM_052935	PB2015.6865.4	99.495	792	4	0	112	903	439	1230	0.0	1441
NM_002013	PB2015.4628.5	99.148	352	0	3	108	456	235	586	9.65e-180	630
NM_002013	PB2015.4628.4	100.000	568	0	0	108	675	1527	2094	0.0	1050
NM_001308339	PB2015.15521.1	85.926	135	19	0	15	149	1421	1555	9.21e-33	145
NM_138426	PB2015.14249.1	99.747	1188	0	1	457	1644	34	1218	0.0	2174
NM_001008211	PB2015.1765.1	100.000	1734	0	0	1	1734	188	1921	0.0	3203
NM_001008211	PB2015.1765.2	100.000	1734	0	0	1	1734	408	2141	0.0	3203
NM_001008211	PB2015.1765.3	100.000	1291	0	0	444	1734	347	1637	0.0	2385
NM_001008211	PB2015.1765.4	99.931	1447	0	1	1	1447	188	1633	0.0	2665
NM_001008211	PB2015.1765.5	98.155	1734	0	15	1	1734	163	1864	0.0	2996
NM_001008211	PB2015.1765.6	98.962	1734	0	1	1	1734	146	1861	0.0	3086
NM_001008211	PB2015.1765.7	100.000	1570	0	0	165	1734	406	1975	0.0	2900
NM_001008211	PB2015.1765.8	100.000	1734	0	0	1	1734	347	2080	0.0	3203
NM_001008211	PB2015.1765.9	100.000	882	0	0	1	882	134	1015	0.0	1629
NM_001317034	PB2015.10265.3	100.000	888	0	0	1	888	16	903	0.0	1640
NM_015894	PB2015.10375.1	100.000	253	0	0	291	543	34	286	6.38e-131	468
NM_001146157	PB2015.2116.1	100.000	270	0	0	1	270	77	346	1.07e-140	499
NM_001282987	PB2015.4523.5	100.000	409	0	0	1	409	26	434	0.0	756
NM_016337	PB2015.4996.10	100.000	39	0	0	1219	1257	1240	1278	1.39e-11	73.1
NM_001100812	PB2015.6516.1	99.878	822	1	0	1	822	537	1358	0.0	1513
NM_001100812	PB2015.6516.2	99.878	822	1	0	1	822	538	1359	0.0	1513
NM_015894	PB2015.10375.8	100.000	543	0	0	1	543	81	623	0.0	1003
NM_080413	PB2015.9898.4	99.937	1597	0	1	493	2088	6	1602	0.0	2942
NM_016374	PB2015.1646.8	100.000	1452	0	0	1	1452	474	1925	0.0	2682
NM_016374	PB2015.1646.9	100.000	1376	0	0	1	1376	491	1866	0.0	2542
NM_025193	PB2015.6082.2	100.000	947	0	0	164	1110	124	1070	0.0	1749
NM_016374	PB2015.1646.4	100.000	1368	0	0	567	1934	6	1373	0.0	2527
NM_016374	PB2015.1646.5	100.000	1902	0	0	1	1902	85	1986	0.0	3513
NM_016374	PB2015.1646.6	99.751	1605	3	1	1	1604	455	2059	0.0	2940
NM_016374	PB2015.1646.7	100.000	1587	0	0	1	1587	6	1592	0.0	2931
NM_016374	PB2015.1646.1	99.955	2198	0	1	1189	3386	1	2197	0.0	4052
NM_016374	PB2015.1646.2	100.000	2583	0	0	1	2583	457	3039	0.0	4771
NM_016374	PB2015.1646.3	99.868	759	0	1	975	1733	1	758	0.0	1395
NM_183420	PB2015.15032.1	100.000	1077	0	0	1	1077	157	1233	0.0	1989
NM_017864	PB2015.15371.8	99.893	1873	2	0	1116	2988	7	1879	0.0	3448
NM_001302464	PB2015.16030.1	84.337	83	11	2	1517	1597	93	175	1.06e-13	80.5
NM_001533	PB2015.8321.9	100.000	683	0	0	30	712	1	683	0.0	1262
NM_001005335	PB2015.8321.8	99.682	314	0	1	1	313	191	504	3.41e-162	573
NM_001533	PB2015.8321.7	100.000	856	0	0	27	882	5	860	0.0	1581
NM_001533	PB2015.8321.6	100.000	854	0	0	28	881	1	854	0.0	1578
NM_001533	PB2015.8321.5	98.450	129	1	1	23	150	3	131	1.43e-57	226
NM_001005335	PB2015.8321.4	98.969	97	0	1	312	408	305	400	1.46e-41	172
NM_001533	PB2015.8321.3	99.389	819	0	5	952	1770	835	1648	0.0	1480
NM_001005335	PB2015.8321.2	100.000	1371	0	0	1	1371	198	1568	0.0	2532
NM_001533	PB2015.8321.1	99.943	1740	0	1	31	1770	1	1739	0.0	3206
NM_005778	PB2015.11242.8	99.848	1971	3	0	478	2448	559	2529	0.0	3624
NM_020120	PB2015.9353.3	99.913	4611	4	0	58	4668	181	4791	0.0	8493
NM_020120	PB2015.9353.2	99.892	4613	4	1	57	4668	411	5023	0.0	8490
NM_020120	PB2015.9353.1	99.913	4611	4	0	58	4668	203	4813	0.0	8493
NM_013339	PB2015.556.5	100.000	610	0	0	915	1524	724	1333	0.0	1127
NM_013339	PB2015.556.2	99.699	332	1	0	167	498	332	663	1.04e-172	608
NM_013339	PB2015.556.3	98.622	1524	0	1	1	1524	241	1743	0.0	2678
NM_020120	PB2015.9353.5	99.786	1400	3	0	3269	4668	1	1400	0.0	2569
NM_020120	PB2015.9353.4	99.914	4668	4	0	1	4668	129	4796	0.0	8599
NM_017755	PB2015.12569.3	99.859	1416	1	1	889	2304	1	1415	0.0	2603
NM_003100	PB2015.12996.3	100.000	1425	0	0	1	1425	29	1453	0.0	2632
